EnsEMBL_Gene_ID	MCF10A
ENSG00000181781	0.0000000000
ENSG00000181784	28.0673984961
ENSG00000181785	0.0000000000
ENSG00000181786	0.0000000000
ENSG00000082014	25.8951033445
ENSG00000181788	120.2117845545
ENSG00000181789	640.1485617894
ENSG00000181790	0.0000000000
ENSG00000181791	0.3792198312
ENSG00000181798	3.1183336190
ENSG00000181799	0.0000000000
ENSG00000181800	0.0000000000
ENSG00000181803	0.0000000000
ENSG00000181804	5.0628678631
ENSG00000181814	0.2700555629
ENSG00000082068	136.8516448565
ENSG00000181817	354.9847382981
ENSG00000181819	0.2537603735
ENSG00000181826	64.4714383591
ENSG00000181827	71.7711657008
ENSG00000181828	0.0000000000
ENSG00000181830	172.1334513199
ENSG00000181836	0.0000000000
ENSG00000181837	0.0000000000
ENSG00000181847	0.0000000000
ENSG00000181852	139.8493081676
ENSG00000082074	11.5330815120
ENSG00000181856	0.2497452515
ENSG00000181867	0.0000000000
ENSG00000181873	37.8863231250
ENSG00000181877	0.0813450854
ENSG00000181885	222.0115680466
ENSG00000181894	2.1714734086
ENSG00000181896	28.0619546440
ENSG00000181903	0.0000000000
ENSG00000181904	102.7110353375
ENSG00000181908	0.0000000000
ENSG00000082126	0.1882451963
ENSG00000181915	48.2357867123
ENSG00000181924	774.3010346330
ENSG00000181927	0.0000000000
ENSG00000181929	472.8600605262
ENSG00000181935	0.0000000000
ENSG00000181938	86.0757182721
ENSG00000181939	0.0000000000
ENSG00000181943	0.0000000000
ENSG00000181950	0.0000000000
ENSG00000181958	0.0000000000
ENSG00000082146	64.2083115609
ENSG00000181961	0.0000000000
ENSG00000181963	0.0000000000
ENSG00000181965	0.0000000000
ENSG00000181977	0.0000000000
ENSG00000181982	5.2647701953
ENSG00000181984	0.0000000000
ENSG00000181991	267.3835561911
ENSG00000181993	0.0000000000
ENSG00000181995	0.0000000000
ENSG00000181997	0.0000000000
ENSG00000082153	522.1342189517
ENSG00000182000	0.0000000000
ENSG00000182004	2048.9028737601
ENSG00000182010	0.8161519008
ENSG00000182013	42.9975749504
ENSG00000182015	0.0000000000
ENSG00000182021	0.4202656028
ENSG00000182022	91.2687229669
ENSG00000182035	0.0000000000
ENSG00000182040	0.3308010012
ENSG00000182047	0.0000000000
ENSG00000082175	0.0000000000
ENSG00000182048	0.0000000000
ENSG00000182050	0.0000000000
ENSG00000182053	0.0000000000
ENSG00000182054	93.7381610897
ENSG00000182057	1.4471371652
ENSG00000182068	0.0000000000
ENSG00000182070	0.0000000000
ENSG00000182077	0.0000000000
ENSG00000182080	0.0000000000
ENSG00000182083	0.0000000000
ENSG00000006740	0.2771654565
ENSG00000082196	22.9612314531
ENSG00000182087	556.4350569965
ENSG00000182093	103.5328365844
ENSG00000182095	104.4113546860
ENSG00000182103	0.0000000000
ENSG00000182107	9.5462201581
ENSG00000182108	159.1068283754
ENSG00000182109	2.8541319293
ENSG00000182111	0.0000000000
ENSG00000182117	1844.1349452940
ENSG00000182118	237.6753294480
ENSG00000082212	220.3758314028
ENSG00000182132	0.0000000000
ENSG00000182134	15.1323029726
ENSG00000182139	6.0912628978
ENSG00000182141	6.2769883985
ENSG00000182149	364.9427327826
ENSG00000182150	10.3329350629
ENSG00000182152	0.0000000000
ENSG00000182154	561.8358893323
ENSG00000182156	0.0000000000
ENSG00000182157	0.0000000000
ENSG00000082213	53.2080341846
ENSG00000182158	101.9534213804
ENSG00000182162	0.0946467612
ENSG00000182165	199.4829767562
ENSG00000182168	0.0000000000
ENSG00000182170	0.0000000000
ENSG00000182173	136.6271406393
ENSG00000182175	4.8377821102
ENSG00000182177	0.0000000000
ENSG00000182179	9.7968307800
ENSG00000182180	412.5619652483
ENSG00000082258	41.6093756184
ENSG00000182183	0.3705819084
ENSG00000182185	11.5559492084
ENSG00000182187	0.0000000000
ENSG00000182195	321.0164166211
ENSG00000182196	305.1422475993
ENSG00000182197	182.8707365068
ENSG00000182199	792.9964991516
ENSG00000182208	190.6689384192
ENSG00000182210	0.0000000000
ENSG00000182217	0.0000000000
ENSG00000082269	17.5190542391
ENSG00000182218	0.0000000000
ENSG00000182220	318.2728836468
ENSG00000182223	0.0000000000
ENSG00000182224	86.2773497852
ENSG00000182225	0.0000000000
ENSG00000182228	0.0000000000
ENSG00000182230	0.0000000000
ENSG00000182240	153.0789892554
ENSG00000182242	0.0000000000
ENSG00000182247	68.0263229397
ENSG00000082293	0.0000000000
ENSG00000182253	0.5815987089
ENSG00000182255	0.0000000000
ENSG00000182256	0.0000000000
ENSG00000182257	0.9695646364
ENSG00000182261	3.0568463354
ENSG00000182263	8.2719744701
ENSG00000182264	0.2468638593
ENSG00000182271	0.0000000000
ENSG00000182272	79.8409150022
ENSG00000182287	19.4304386681
ENSG00000082397	0.0790022906
ENSG00000182289	2.2034536246
ENSG00000182307	259.3685263904
ENSG00000182308	2.3961375985
ENSG00000182310	12.9149191445
ENSG00000182314	0.0000000000
ENSG00000182315	0.0000000000
ENSG00000182318	15.2774930969
ENSG00000182319	33.6713259882
ENSG00000182324	4.9989383901
ENSG00000182325	332.7760378659
ENSG00000082438	59.5101425219
ENSG00000182326	9.9734935511
ENSG00000182327	0.3906867920
ENSG00000182329	1.1819395196
ENSG00000182330	0.0000000000
ENSG00000182333	0.0000000000
ENSG00000182334	0.0000000000
ENSG00000182346	0.0000000000
ENSG00000182347	0.0000000000
ENSG00000182348	0.0000000000
ENSG00000182351	0.1748256642
ENSG00000082458	23.5994945157
ENSG00000182352	0.2358414171
ENSG00000182356	0.0000000000
ENSG00000182359	3.4211798966
ENSG00000182362	37.7930776170
ENSG00000182365	0.0000000000
ENSG00000182366	0.2491724365
ENSG00000182367	0.0000000000
ENSG00000182368	4.8393404556
ENSG00000182372	46.3443487348
ENSG00000182376	0.6472051985
ENSG00000082482	5.8034011499
ENSG00000182378	22.6069284329
ENSG00000182379	8.7627998529
ENSG00000182383	0.4531435241
ENSG00000182389	0.0000000000
ENSG00000182393	0.0000000000
ENSG00000182397	0.1015804982
ENSG00000182400	41.4124605208
ENSG00000182404	0.8156583433
ENSG00000182405	8.0777113343
ENSG00000182415	0.0000000000
ENSG00000001626	0.0000000000
ENSG00000006744	454.0894261221
ENSG00000082497	2.0914687258
ENSG00000182418	0.0000000000
ENSG00000182446	180.2386901879
ENSG00000182447	0.0000000000
ENSG00000182450	0.0000000000
ENSG00000182457	164.5891596606
ENSG00000182459	0.0000000000
ENSG00000182463	0.8687215417
ENSG00000182472	3.0521161133
ENSG00000182473	115.6514198104
ENSG00000182477	0.0000000000
ENSG00000082512	51.0342791148
ENSG00000182481	0.0000000000
ENSG00000182482	8.6984481291
ENSG00000182484	28.6416436600
ENSG00000182487	0.0000000000
ENSG00000182489	1.6840137144
ENSG00000182490	0.0000000000
ENSG00000182492	0.6355581614
ENSG00000182498	34806.0385501398
ENSG00000182500	132.1134394561
ENSG00000182502	0.4323943206
ENSG00000082515	441.6590400112
ENSG00000182504	15.5595879188
ENSG00000182508	0.0000000000
ENSG00000182511	0.7160024869
ENSG00000182512	254.6343178551
ENSG00000182518	14.8110923298
ENSG00000182521	0.0000000000
ENSG00000182531	0.0000000000
ENSG00000182533	0.0000000000
ENSG00000182534	63.2570667824
ENSG00000182541	311.5213695505
ENSG00000082516	161.0782103553
ENSG00000182544	162.7188263852
ENSG00000182545	0.0000000000
ENSG00000182546	0.0000000000
ENSG00000182551	596.9859118514
ENSG00000182552	67.5882876717
ENSG00000182553	0.0000000000
ENSG00000182556	0.1529466290
ENSG00000182557	0.0000000000
ENSG00000182565	0.0000000000
ENSG00000182566	0.0000000000
ENSG00000082556	0.3616188339
ENSG00000182567	0.0000000000
ENSG00000182568	2.1256772853
ENSG00000182572	3.8705646669
ENSG00000182574	0.5938671444
ENSG00000182575	0.1835044023
ENSG00000182578	6.3165360200
ENSG00000182580	23.9857898948
ENSG00000182583	0.0000000000
ENSG00000182584	20.7799769391
ENSG00000182585	208.2454334781
ENSG00000082641	421.0310832140
ENSG00000182586	0.0000000000
ENSG00000182591	0.0000000000
ENSG00000182600	0.0000000000
ENSG00000182601	0.0000000000
ENSG00000182606	101.4690730094
ENSG00000182611	2.0654914120
ENSG00000182612	0.5086279643
ENSG00000182613	0.0000000000
ENSG00000182621	1.3840583605
ENSG00000182625	0.0000000000
ENSG00000082684	1.3470434791
ENSG00000182628	94.7690040362
ENSG00000182631	0.0000000000
ENSG00000182632	0.0000000000
ENSG00000182634	0.0000000000
ENSG00000182636	0.0000000000
ENSG00000182645	0.0000000000
ENSG00000182646	0.9727586927
ENSG00000182648	4.5924057402
ENSG00000182650	0.0000000000
ENSG00000182652	0.0000000000
ENSG00000082701	132.9400437721
ENSG00000182667	0.0000000000
ENSG00000182670	73.6973166914
ENSG00000182674	0.5074328798
ENSG00000182676	0.0000000000
ENSG00000182685	1.4376711806
ENSG00000182687	0.6040026621
ENSG00000182698	0.0000000000
ENSG00000182700	10.6367610761
ENSG00000182704	230.0334291256
ENSG00000182707	0.0000000000
ENSG00000082781	381.7021195782
ENSG00000182712	8.8147953805
ENSG00000182718	15813.9797295374
ENSG00000182722	0.0000000000
ENSG00000182732	0.0000000000
ENSG00000182737	0.0000000000
ENSG00000182742	3.0150394042
ENSG00000182747	0.0000000000
ENSG00000182749	48.9315555354
ENSG00000182752	0.8732787850
ENSG00000182754	185.2697454223
ENSG00000082805	86.8926095644
ENSG00000182759	0.0000000000
ENSG00000182768	303.1009819722
ENSG00000182771	0.0648240351
ENSG00000182774	0.0000000000
ENSG00000182776	0.0000000000
ENSG00000182782	0.0000000000
ENSG00000182783	0.0000000000
ENSG00000182791	1.2342829930
ENSG00000182793	0.0000000000
ENSG00000182795	216.8138150768
ENSG00000006747	0.3073222516
ENSG00000082898	291.8948546272
ENSG00000182796	3.1617624835
ENSG00000182798	0.0000000000
ENSG00000182805	0.8414159752
ENSG00000182809	262.0601935191
ENSG00000182810	125.2680338929
ENSG00000182814	0.0000000000
ENSG00000182816	0.0000000000
ENSG00000182824	0.0000000000
ENSG00000182827	249.0094182825
ENSG00000182831	87.1661001761
ENSG00000082929	0.0000000000
ENSG00000182836	0.0000000000
ENSG00000182841	16.1197586826
ENSG00000182851	0.0000000000
ENSG00000182853	0.7795954256
ENSG00000182854	0.0000000000
ENSG00000182857	0.0770339333
ENSG00000182858	109.2682000497
ENSG00000182866	0.0000000000
ENSG00000182870	0.0000000000
ENSG00000182871	7.5473247341
ENSG00000082996	102.0021769250
ENSG00000182872	164.2435410374
ENSG00000182873	4.1361504567
ENSG00000182880	0.0000000000
ENSG00000182885	0.0000000000
ENSG00000182888	0.0000000000
ENSG00000182890	0.5905780795
ENSG00000182896	0.0000000000
ENSG00000182898	0.0000000000
ENSG00000182899	8214.9029152696
ENSG00000182901	0.0761571243
ENSG00000083067	0.3679562062
ENSG00000182902	6.3006974557
ENSG00000182903	17.6451195861
ENSG00000182909	20.2461608413
ENSG00000182912	0.0000000000
ENSG00000182916	0.0000000000
ENSG00000182919	16.3478452004
ENSG00000182921	0.0000000000
ENSG00000182923	25.8792521299
ENSG00000182931	0.0000000000
ENSG00000182934	868.2097882927
ENSG00000083093	61.2718211173
ENSG00000182938	0.0000000000
ENSG00000182944	1000.0811865862
ENSG00000182945	0.0000000000
ENSG00000182950	0.0000000000
ENSG00000182952	346.3156122177
ENSG00000182953	13292.0434888010
ENSG00000182957	9.7321702376
ENSG00000182963	22.5117850113
ENSG00000182965	0.0000000000
ENSG00000182968	0.0000000000
ENSG00000083097	29.2472059032
ENSG00000182973	76.6255288334
ENSG00000182974	0.0000000000
ENSG00000182979	339.1775424143
ENSG00000182981	0.9016866062
ENSG00000182983	0.0534178813
ENSG00000182985	0.0000000000
ENSG00000182986	6.9457989884
ENSG00000182993	8.1885124035
ENSG00000183010	52.8459158845
ENSG00000183011	364.1634837462
ENSG00000083099	42.9898449075
ENSG00000183016	0.0000000000
ENSG00000183018	1.3307362347
ENSG00000183019	2.5471601798
ENSG00000183020	211.8158606955
ENSG00000183022	20.1874183905
ENSG00000183023	0.7542086873
ENSG00000183024	0.0000000000
ENSG00000183032	10.7925089454
ENSG00000183034	0.0000000000
ENSG00000183035	0.0000000000
ENSG00000083123	44.1560827333
ENSG00000183036	0.0000000000
ENSG00000183038	0.0000000000
ENSG00000183044	3.1281008712
ENSG00000183048	168.7820422343
ENSG00000183049	0.9945546741
ENSG00000183054	0.5795240006
ENSG00000183055	36.6865768500
ENSG00000183059	0.1956417353
ENSG00000183060	29.0184765424
ENSG00000183066	0.0432920914
ENSG00000083168	85.3027902435
ENSG00000183067	0.0000000000
ENSG00000183072	10.1527321928
ENSG00000183077	57.9483863817
ENSG00000183086	0.8025553980
ENSG00000183087	760.0025512476
ENSG00000183090	0.0000000000
ENSG00000183091	0.0850849961
ENSG00000183092	9.4029023070
ENSG00000183093	992.2048000036
ENSG00000183098	24.1210491489
ENSG00000083223	80.1771707303
ENSG00000183102	0.0000000000
ENSG00000183103	0.0000000000
ENSG00000183111	36.6416983801
ENSG00000183114	0.0000000000
ENSG00000183117	0.0000000000
ENSG00000183122	0.0000000000
ENSG00000183127	0.0000000000
ENSG00000183128	0.0000000000
ENSG00000183130	0.0000000000
ENSG00000183134	0.0000000000
ENSG00000006756	15.4831891027
ENSG00000083290	55.7656300287
ENSG00000183137	13.8578950268
ENSG00000183145	1.2251800714
ENSG00000183146	0.0000000000
ENSG00000183148	0.2016511545
ENSG00000183150	2.5092912881
ENSG00000183153	2.9156810588
ENSG00000183154	0.2848753751
ENSG00000183155	136.8449369417
ENSG00000183160	0.0000000000
ENSG00000183161	83.3329032763
ENSG00000083307	0.0822710145
ENSG00000183166	0.0000000000
ENSG00000183169	0.0000000000
ENSG00000183171	0.0000000000
ENSG00000183172	120.9199650171
ENSG00000183185	0.0000000000
ENSG00000183186	1.7740385024
ENSG00000183190	0.0000000000
ENSG00000183196	2.3080784131
ENSG00000183199	0.5496289554
ENSG00000183206	0.0000000000
ENSG00000083312	134.9635105557
ENSG00000183207	1476.2506865638
ENSG00000183208	14.6823694865
ENSG00000183227	0.0000000000
ENSG00000183230	0.0000000000
ENSG00000183239	0.0000000000
ENSG00000183242	0.0000000000
ENSG00000183246	0.0000000000
ENSG00000183248	1.4013765365
ENSG00000183249	0.0000000000
ENSG00000183250	14.8538225831
ENSG00000083444	323.9546359924
ENSG00000183251	2.4395071509
ENSG00000183255	670.6510657336
ENSG00000183258	417.7459773048
ENSG00000183260	26.8462344700
ENSG00000183269	0.0000000000
ENSG00000183271	2.4901718892
ENSG00000183273	0.0000000000
ENSG00000183281	0.8664253021
ENSG00000183283	809.6044694902
ENSG00000183287	41.1275109762
ENSG00000083454	72.8366025140
ENSG00000183291	401.5841339550
ENSG00000183292	1.1697526794
ENSG00000183298	0.4546900890
ENSG00000183303	0.0000000000
ENSG00000183304	0.0000000000
ENSG00000183305	0.0000000000
ENSG00000183307	0.9446010621
ENSG00000183308	2.8892782493
ENSG00000183309	82.8487241353
ENSG00000183310	0.0000000000
ENSG00000083457	21.1056615051
ENSG00000183313	0.0000000000
ENSG00000183317	0.0000000000
ENSG00000183318	0.0000000000
ENSG00000183323	17.1611259433
ENSG00000183324	0.0000000000
ENSG00000183336	17.3451113762
ENSG00000183337	18.8784409347
ENSG00000183340	30.1479839834
ENSG00000183346	0.5825904555
ENSG00000183347	0.4851496980
ENSG00000083520	81.2239773528
ENSG00000183354	23.0037936878
ENSG00000183355	0.0000000000
ENSG00000183359	0.0000000000
ENSG00000183378	0.0000000000
ENSG00000183379	0.0000000000
ENSG00000183385	0.0000000000
ENSG00000183386	112.5739925092
ENSG00000183389	0.0000000000
ENSG00000183395	0.2639845365
ENSG00000183396	1.5093375688
ENSG00000083535	24.8325268642
ENSG00000183397	13.5606543479
ENSG00000183401	6.9547825105
ENSG00000183403	19.8340808683
ENSG00000183405	3.3609496304
ENSG00000183421	220.0416932881
ENSG00000183423	0.4228220981
ENSG00000183426	4.6333802972
ENSG00000183431	332.1926748031
ENSG00000183432	1.4969010795
ENSG00000183434	0.0000000000
ENSG00000083544	38.8868692616
ENSG00000183439	5.4754691351
ENSG00000183441	0.0000000000
ENSG00000183444	171.5055695933
ENSG00000183445	0.0000000000
ENSG00000183454	0.0000000000
ENSG00000183458	2.2901790283
ENSG00000183461	0.0000000000
ENSG00000183463	0.0000000000
ENSG00000183470	0.0000000000
ENSG00000183473	0.0000000000
ENSG00000083622	0.9320722673
ENSG00000183474	61.4617131850
ENSG00000183475	28.2320149823
ENSG00000183476	0.0000000000
ENSG00000183479	3.4468225779
ENSG00000183484	0.0000000000
ENSG00000183486	0.0000000000
ENSG00000183495	46.6512106691
ENSG00000183496	0.2352398989
ENSG00000183499	10.4226602349
ENSG00000183504	0.0000000000
ENSG00000006757	90.5624383422
ENSG00000083635	39.8833004060
ENSG00000183506	26.0380100361
ENSG00000183508	0.0698728301
ENSG00000183513	40.9842037582
ENSG00000183514	0.0000000000
ENSG00000183519	73.2989770576
ENSG00000183520	232.6588598805
ENSG00000183524	0.8025553980
ENSG00000183527	235.8185476510
ENSG00000183530	39.0581571062
ENSG00000183531	0.0000000000
ENSG00000083642	41.3899529996
ENSG00000183535	0.0000000000
ENSG00000183542	0.0000000000
ENSG00000183545	0.0000000000
ENSG00000183549	0.0000000000
ENSG00000183558	12.9041592704
ENSG00000183559	0.0000000000
ENSG00000183560	0.0000000000
ENSG00000183562	1.9019089854
ENSG00000183566	0.0000000000
ENSG00000183569	7.9340370576
ENSG00000083720	175.4987746469
ENSG00000183570	4.1599702108
ENSG00000183571	0.0000000000
ENSG00000183576	91.3815209358
ENSG00000183578	22.0610615836
ENSG00000183579	12.9792805763
ENSG00000183580	0.0000000000
ENSG00000183586	0.0000000000
ENSG00000183597	64.3269681565
ENSG00000183598	2.1424943813
ENSG00000183600	0.6771669663
ENSG00000083750	28.6489581105
ENSG00000183604	16.1299109869
ENSG00000183605	112.3573850690
ENSG00000183607	0.0000000000
ENSG00000183609	0.0000000000
ENSG00000183611	7.2312284643
ENSG00000183615	0.0000000000
ENSG00000183617	309.9212690373
ENSG00000183621	22.0592671778
ENSG00000183624	338.7183817021
ENSG00000183625	0.0000000000
ENSG00000083782	0.0000000000
ENSG00000183628	21.1207995055
ENSG00000183629	0.0760412078
ENSG00000183631	0.0000000000
ENSG00000183632	0.0000000000
ENSG00000183634	0.0000000000
ENSG00000183638	0.5595591412
ENSG00000183640	0.0000000000
ENSG00000183643	0.0000000000
ENSG00000183644	0.0000000000
ENSG00000183647	11.9207700639
ENSG00000083799	27.0491823541
ENSG00000183648	506.3629231995
ENSG00000183649	0.0000000000
ENSG00000183653	0.3689557889
ENSG00000183654	0.0000000000
ENSG00000183655	13.7589674466
ENSG00000183657	1.1672257915
ENSG00000183662	0.0000000000
ENSG00000183663	0.0000000000
ENSG00000183665	94.2364554971
ENSG00000183666	2.7542521393
ENSG00000083807	34.8228964320
ENSG00000183668	0.0000000000
ENSG00000183671	12.5391411855
ENSG00000183673	12.4108856341
ENSG00000183674	0.4163256127
ENSG00000183675	0.0000000000
ENSG00000183678	0.0000000000
ENSG00000183682	2.5756391050
ENSG00000183684	346.7115677442
ENSG00000183686	0.0000000000
ENSG00000183688	7.1550067262
ENSG00000083812	42.5774012946
ENSG00000183690	0.0000000000
ENSG00000183691	3.7731936831
ENSG00000183695	0.0000000000
ENSG00000183696	276.3757679168
ENSG00000183700	0.0000000000
ENSG00000183704	0.0000000000
ENSG00000183706	0.5174871664
ENSG00000183709	0.0000000000
ENSG00000183715	0.0000000000
ENSG00000183718	22.7836243956
ENSG00000083814	0.1639996544
ENSG00000183722	31.2723341058
ENSG00000183723	51.8316802362
ENSG00000183726	357.2809026570
ENSG00000183729	2.8233266486
ENSG00000183733	0.0000000000
ENSG00000183734	0.0000000000
ENSG00000183735	77.3061508394
ENSG00000183741	24.8561572881
ENSG00000183742	0.1951335750
ENSG00000183747	0.0000000000
ENSG00000083817	15.4347662315
ENSG00000183748	0.0000000000
ENSG00000183751	260.6288412184
ENSG00000183753	0.0000000000
ENSG00000183760	0.5188307073
ENSG00000183762	74.5685056948
ENSG00000183763	86.6476057580
ENSG00000183765	75.8567188125
ENSG00000183770	0.0000000000
ENSG00000183773	0.2478333536
ENSG00000183775	0.0000000000
ENSG00000006788	0.0000000000
ENSG00000083828	6.5167098754
ENSG00000183778	0.0000000000
ENSG00000183779	9.5428944208
ENSG00000183780	18.4449353139
ENSG00000183783	0.4634780691
ENSG00000183784	0.7497195118
ENSG00000183785	3.2818293171
ENSG00000183791	0.0000000000
ENSG00000183793	70.7867438971
ENSG00000183795	0.0000000000
ENSG00000183798	0.6238614658
ENSG00000083838	42.5009581363
ENSG00000183801	0.0000000000
ENSG00000183807	0.0000000000
ENSG00000183808	20.6094521380
ENSG00000183813	0.0000000000
ENSG00000183814	36.1626551071
ENSG00000183822	0.0000000000
ENSG00000183826	21.2683572019
ENSG00000183828	76.7195328443
ENSG00000183831	0.6662128265
ENSG00000183833	0.0443194265
ENSG00000083842	27.2924788672
ENSG00000183837	0.0000000000
ENSG00000183840	24.2664563696
ENSG00000183844	0.2405060242
ENSG00000183846	0.0000000000
ENSG00000183850	0.0000000000
ENSG00000183853	141.8182603288
ENSG00000183856	261.2508129837
ENSG00000183862	0.0000000000
ENSG00000183864	59.2268603841
ENSG00000183873	0.0000000000
ENSG00000083844	12.7572518216
ENSG00000183876	7.3564331569
ENSG00000183878	0.0000000000
ENSG00000183888	0.0000000000
ENSG00000183889	0.0000000000
ENSG00000183891	29.5415325785
ENSG00000183898	0.2685971695
ENSG00000183900	16.8188950417
ENSG00000183908	0.0000000000
ENSG00000183909	0.0000000000
ENSG00000183911	0.0000000000
ENSG00000083845	20499.3093839603
ENSG00000183914	0.7089180834
ENSG00000183918	0.0000000000
ENSG00000183920	26.7996894366
ENSG00000183921	0.0000000000
ENSG00000183929	12.7190290403
ENSG00000183935	5.5009700035
ENSG00000183938	0.0000000000
ENSG00000183941	0.0000000000
ENSG00000183943	92.0202933251
ENSG00000183955	170.3507269279
ENSG00000083857	151.6725346730
ENSG00000183960	0.0000000000
ENSG00000183963	200.8736371437
ENSG00000183971	0.1968830484
ENSG00000183977	0.4975177447
ENSG00000183978	465.7838434093
ENSG00000183979	0.0000000000
ENSG00000183981	0.0000000000
ENSG00000183998	0.0000000000
ENSG00000184005	0.0579403578
ENSG00000184007	353.5906370721
ENSG00000083896	89.9777510916
ENSG00000184009	24359.5021983360
ENSG00000184012	0.1237280035
ENSG00000184014	136.2785946350
ENSG00000184022	0.0000000000
ENSG00000184029	0.0000000000
ENSG00000184032	0.0000000000
ENSG00000184033	0.0000000000
ENSG00000184040	0.0000000000
ENSG00000184043	0.0000000000
ENSG00000184047	218.2256266353
ENSG00000083937	92.7449185759
ENSG00000184055	0.0000000000
ENSG00000184056	82.6729456299
ENSG00000184058	0.0000000000
ENSG00000184060	4.6911222939
ENSG00000184068	5.3960831296
ENSG00000184076	764.5261967658
ENSG00000184083	7.5231219421
ENSG00000184084	0.0000000000
ENSG00000184090	1.9168949075
ENSG00000184100	0.0000000000
ENSG00000084070	112.8143761417
ENSG00000184106	0.0000000000
ENSG00000184108	0.0000000000
ENSG00000184110	57.9940833606
ENSG00000184111	0.0000000000
ENSG00000184113	0.0000000000
ENSG00000184115	0.0000000000
ENSG00000184117	134.5784150724
ENSG00000184125	0.0000000000
ENSG00000184127	1.2674515558
ENSG00000184139	11.8324121511
ENSG00000084072	220.2938848804
ENSG00000184140	0.0000000000
ENSG00000184144	0.0523474248
ENSG00000184148	0.5217657810
ENSG00000184150	0.0000000000
ENSG00000184154	17.5622037732
ENSG00000184155	0.0000000000
ENSG00000184156	0.6225657894
ENSG00000184157	11.2367669136
ENSG00000184160	1.2247372468
ENSG00000184162	211.6879657322
ENSG00000006831	261.9554629120
ENSG00000084073	150.8743011793
ENSG00000184163	1.1573530547
ENSG00000184164	147.1927728160
ENSG00000184166	0.0000000000
ENSG00000184178	90.9860650263
ENSG00000184182	318.7268985467
ENSG00000184184	0.0000000000
ENSG00000184185	0.1528384659
ENSG00000184188	0.0000000000
ENSG00000184194	0.9744557369
ENSG00000184203	64.8162770291
ENSG00000084090	584.1570380019
ENSG00000184205	74.1228718550
ENSG00000184206	0.3000544957
ENSG00000184207	95.8214091167
ENSG00000184208	23.2816417759
ENSG00000184209	82.6442861049
ENSG00000184210	0.0000000000
ENSG00000184216	585.7062044324
ENSG00000184220	280.9093976472
ENSG00000184221	0.0000000000
ENSG00000184224	0.3288133182
ENSG00000084092	124.7794944395
ENSG00000184226	4.3301330351
ENSG00000184227	17.0187478795
ENSG00000184232	236.9562573336
ENSG00000184246	2.1674698484
ENSG00000184247	33.6757187350
ENSG00000184250	4.1510828637
ENSG00000184254	148.7293769392
ENSG00000184258	0.0000000000
ENSG00000184260	16.8535908646
ENSG00000184261	0.0000000000
ENSG00000084093	48.5936027271
ENSG00000184270	8.6242461198
ENSG00000184271	4.2245433623
ENSG00000184274	0.0000000000
ENSG00000184276	0.0000000000
ENSG00000184277	101.4010750481
ENSG00000184280	2.6575048816
ENSG00000184281	131.7292668335
ENSG00000184292	397.2321776752
ENSG00000184293	0.0000000000
ENSG00000184294	0.0000000000
ENSG00000084110	1.3268585783
ENSG00000184301	0.0000000000
ENSG00000184302	0.0000000000
ENSG00000184303	0.0000000000
ENSG00000184304	22.2028584089
ENSG00000184305	0.4189440128
ENSG00000184307	31.9979813129
ENSG00000184313	0.2612918582
ENSG00000184314	26.2286626620
ENSG00000184319	76.7760492678
ENSG00000184321	0.0000000000
ENSG00000084112	37.0796805723
ENSG00000184324	0.0000000000
ENSG00000184330	0.0424766871
ENSG00000184334	0.1351158175
ENSG00000184343	0.0000000000
ENSG00000184344	0.0000000000
ENSG00000184345	0.0000000000
ENSG00000184347	0.2479871282
ENSG00000184348	1.0169785960
ENSG00000184349	85.9854512186
ENSG00000184350	0.0000000000
ENSG00000084207	19189.5240106515
ENSG00000184351	0.0000000000
ENSG00000184353	0.0000000000
ENSG00000184357	14.3363505685
ENSG00000184361	0.1556357431
ENSG00000184363	689.5460850107
ENSG00000184368	0.0000000000
ENSG00000184371	14.1503772530
ENSG00000184374	1.1780577610
ENSG00000184378	23.0275074170
ENSG00000184381	14.6721595584
ENSG00000084234	2354.1225078063
ENSG00000184384	27.4400563986
ENSG00000184385	0.0000000000
ENSG00000184388	0.0000000000
ENSG00000184389	0.0000000000
ENSG00000184394	0.0000000000
ENSG00000184402	50.4558670017
ENSG00000184408	0.0000000000
ENSG00000184414	0.0000000000
ENSG00000184423	0.0000000000
ENSG00000184428	311.1974881811
ENSG00000084444	17.9492172718
ENSG00000184432	538.9858133957
ENSG00000184434	0.0638046916
ENSG00000184436	91.6630250998
ENSG00000184441	37.4476899500
ENSG00000184445	49.2399509819
ENSG00000184451	0.6404467456
ENSG00000184454	0.1470030124
ENSG00000184459	0.2690793906
ENSG00000184465	34.7420539131
ENSG00000184470	93.6160892063
ENSG00000084453	0.0720780141
ENSG00000184471	0.0000000000
ENSG00000184478	0.0000000000
ENSG00000184481	15.6074191070
ENSG00000184486	0.0000000000
ENSG00000184489	9.3944693739
ENSG00000184490	0.0000000000
ENSG00000184492	0.1933587751
ENSG00000184497	9.9404587499
ENSG00000184500	21.8485623919
ENSG00000184502	2.7384794123
ENSG00000006837	1.2202310115
ENSG00000084463	460.4081708467
ENSG00000184507	0.0000000000
ENSG00000184508	102.3986444738
ENSG00000184515	0.0000000000
ENSG00000184517	17.3713167445
ENSG00000184521	0.0000000000
ENSG00000184523	0.6832010055
ENSG00000184524	0.0000000000
ENSG00000184525	4.6204130809
ENSG00000184530	0.0000000000
ENSG00000184531	0.3994063173
ENSG00000084623	2103.3992691545
