EnsEMBL_Gene_ID	184A1
ENSG00000182685	34.6975306925
ENSG00000182687	3.8022760156
ENSG00000182698	0.0000000000
ENSG00000182700	10.1703863436
ENSG00000182704	224.1693026957
ENSG00000182707	0.0000000000
ENSG00000082781	732.0232012605
ENSG00000182712	5.9448335991
ENSG00000182718	22791.3693681665
ENSG00000182722	0.0000000000
ENSG00000182732	0.0000000000
ENSG00000182737	0.0000000000
ENSG00000182742	10.5830168097
ENSG00000182747	0.0000000000
ENSG00000182749	180.0236387767
ENSG00000182752	0.9059173898
ENSG00000182754	75.7110654740
ENSG00000082805	113.4929964665
ENSG00000182759	0.0000000000
ENSG00000182768	283.5056795943
ENSG00000182771	0.0000000000
ENSG00000182774	0.0000000000
ENSG00000182776	0.0000000000
ENSG00000182782	6.6410205659
ENSG00000182783	0.0000000000
ENSG00000182791	2.5172167906
ENSG00000182793	0.0000000000
ENSG00000182795	329.6880580713
ENSG00000006747	0.0000000000
ENSG00000082898	352.8038131462
ENSG00000182796	5.1500921518
ENSG00000182798	0.0000000000
ENSG00000182805	0.2185158405
ENSG00000182809	120.5648445782
ENSG00000182810	103.5167162771
ENSG00000182814	0.0000000000
ENSG00000182816	0.0000000000
ENSG00000182824	0.0000000000
ENSG00000182827	112.0054671856
ENSG00000182831	82.2352085131
ENSG00000082929	0.0000000000
ENSG00000182836	0.4284762735
ENSG00000182841	54.6623125533
ENSG00000182851	0.6361398647
ENSG00000182853	2.9658765743
ENSG00000182854	0.0000000000
ENSG00000182857	1.2088791374
ENSG00000182858	168.7248524777
ENSG00000182866	0.1589397491
ENSG00000182870	0.0000000000
ENSG00000182871	39.9431777408
ENSG00000082996	82.6629211117
ENSG00000182872	166.0488061769
ENSG00000182873	7.7300196585
ENSG00000182880	0.0000000000
ENSG00000182885	0.0000000000
ENSG00000182888	0.0000000000
ENSG00000182890	0.1767889623
ENSG00000182896	0.0000000000
ENSG00000182898	0.0000000000
ENSG00000182899	7096.7505378069
ENSG00000182901	0.1582241223
ENSG00000083067	0.4753259944
ENSG00000182902	4.0971720102
ENSG00000182903	16.9059196845
ENSG00000182909	26.1046151351
ENSG00000182912	0.0000000000
ENSG00000182916	0.0000000000
ENSG00000182919	7.3248022752
ENSG00000182921	0.0000000000
ENSG00000182923	33.8639882138
ENSG00000182931	0.0000000000
ENSG00000182934	691.6524840095
ENSG00000083093	70.6043635345
ENSG00000182938	0.3446718311
ENSG00000182944	1111.8551096761
ENSG00000182945	0.0000000000
ENSG00000182950	0.0000000000
ENSG00000182952	132.1442280101
ENSG00000182953	10884.3000311949
ENSG00000182957	13.4488775805
ENSG00000182963	35.0260681675
ENSG00000182965	0.0000000000
ENSG00000182968	0.0000000000
ENSG00000083097	14.8008718217
ENSG00000182973	87.3017021269
ENSG00000182974	0.0000000000
ENSG00000182979	349.2789312043
ENSG00000182981	0.0000000000
ENSG00000182983	0.2132004325
ENSG00000182985	16.0704049043
ENSG00000182986	0.2428225854
ENSG00000182993	10.8868061501
ENSG00000183010	151.9736451411
ENSG00000183011	515.0080834603
ENSG00000083099	19.2507638617
ENSG00000183016	0.0000000000
ENSG00000183018	4.5521491303
ENSG00000183019	0.0000000000
ENSG00000183020	159.1395185104
ENSG00000183022	10.3397206082
ENSG00000183023	30.7695298473
ENSG00000183024	0.0000000000
ENSG00000183032	10.3288960256
ENSG00000183034	0.4662325626
ENSG00000183035	0.0000000000
ENSG00000083123	21.0562593117
ENSG00000183036	0.0000000000
ENSG00000183038	0.0000000000
ENSG00000183044	23.3808050792
ENSG00000183048	236.0897944531
ENSG00000183049	4.2913558630
ENSG00000183054	0.0000000000
ENSG00000183055	47.3075531071
ENSG00000183059	0.2032327386
ENSG00000183060	35.2449699269
ENSG00000183066	0.1745617769
ENSG00000083168	60.3536571997
ENSG00000183067	0.2115028513
ENSG00000183072	0.0000000000
ENSG00000183077	61.3096267188
ENSG00000183086	0.0000000000
ENSG00000183087	285.3468104959
ENSG00000183090	0.0000000000
ENSG00000183091	0.0000000000
ENSG00000183092	5.7135345011
ENSG00000183093	1297.6293877485
ENSG00000183098	15.2675713215
ENSG00000083223	43.2156376380
ENSG00000183102	0.0000000000
ENSG00000183103	0.0000000000
ENSG00000183111	20.9925675177
ENSG00000183114	0.4827082114
ENSG00000183117	0.0000000000
ENSG00000183122	0.0000000000
ENSG00000183127	0.0000000000
ENSG00000183128	0.8870941233
ENSG00000183130	0.0000000000
ENSG00000183134	0.0000000000
ENSG00000006756	53.6896601642
ENSG00000083290	18.5732167693
ENSG00000183137	7.3728758435
ENSG00000183145	7.2287918351
ENSG00000183146	0.0000000000
ENSG00000183148	0.0000000000
ENSG00000183150	8.1506658112
ENSG00000183153	6.1986395844
ENSG00000183154	0.7948173251
ENSG00000183155	52.4568568586
ENSG00000183160	0.0000000000
ENSG00000183161	80.3118552606
ENSG00000083307	195.3676901842
ENSG00000183166	0.0611905544
ENSG00000183169	0.0000000000
ENSG00000183171	0.0934813429
ENSG00000183172	177.0906233257
ENSG00000183185	0.0000000000
ENSG00000183186	4.7435726921
ENSG00000183190	0.0000000000
ENSG00000183196	1.9881189764
ENSG00000183199	1.1388646093
ENSG00000183206	0.0000000000
ENSG00000083312	125.9917451483
ENSG00000183207	1508.8808822221
ENSG00000183208	11.3553342540
ENSG00000183227	0.0000000000
ENSG00000183230	0.0000000000
ENSG00000183239	0.0000000000
ENSG00000183242	0.0000000000
ENSG00000183246	0.0758319812
ENSG00000183248	0.8683425174
ENSG00000183249	0.0000000000
ENSG00000183250	27.1971091395
ENSG00000083444	340.8138990198
ENSG00000183251	0.0000000000
ENSG00000183255	462.3791488480
ENSG00000183258	341.7219396743
ENSG00000183260	71.2374830258
ENSG00000183269	0.0000000000
ENSG00000183271	0.0000000000
ENSG00000183273	0.0000000000
ENSG00000183281	0.8344226917
ENSG00000183283	871.7631202768
ENSG00000183287	277.4697349983
ENSG00000083454	69.4321595304
ENSG00000183291	382.7879437917
ENSG00000183292	0.6848969246
ENSG00000183298	4.6767113199
ENSG00000183303	0.0000000000
ENSG00000183304	0.0000000000
ENSG00000183305	0.0000000000
ENSG00000183307	0.3664203284
ENSG00000183308	38.5158708571
ENSG00000183309	71.9266184154
ENSG00000183310	0.0000000000
ENSG00000083457	35.6870840557
ENSG00000183313	0.0000000000
ENSG00000183317	0.0000000000
ENSG00000183318	0.0000000000
ENSG00000183323	10.7168648446
ENSG00000183324	0.0000000000
ENSG00000183336	14.2187480775
ENSG00000183337	41.2274363996
ENSG00000183340	41.2252778980
ENSG00000183346	0.0000000000
ENSG00000183347	6.0415117717
ENSG00000083520	60.4468110040
ENSG00000183354	17.1975094545
ENSG00000183355	0.0000000000
ENSG00000183359	2.2892135676
ENSG00000183378	0.1224720050
ENSG00000183379	0.0000000000
ENSG00000183385	0.0000000000
ENSG00000183386	141.5570522243
ENSG00000183389	0.0000000000
ENSG00000183395	0.0000000000
ENSG00000183396	5.2524672396
ENSG00000083535	20.2826765180
ENSG00000183397	23.5577259101
ENSG00000183401	7.6185773704
ENSG00000183403	26.6350323761
ENSG00000183405	3.1916146725
ENSG00000183421	267.7832205100
ENSG00000183423	0.0000000000
ENSG00000183426	0.0000000000
ENSG00000183431	461.1694312190
ENSG00000183432	0.0000000000
ENSG00000183434	0.0000000000
ENSG00000083544	30.6538013433
ENSG00000183439	3.7804071273
ENSG00000183441	0.0000000000
ENSG00000183444	83.3282800948
ENSG00000183445	0.4873005834
ENSG00000183454	0.0000000000
ENSG00000183458	1.1025361502
ENSG00000183461	0.0000000000
ENSG00000183463	0.0000000000
ENSG00000183470	0.0000000000
ENSG00000183473	0.0000000000
ENSG00000083622	1.3542580369
ENSG00000183474	46.2618164078
ENSG00000183475	37.1397419253
ENSG00000183476	0.7926034480
ENSG00000183479	13.0646717554
ENSG00000183484	1.2402047877
ENSG00000183486	0.3203550131
ENSG00000183495	40.8757365906
ENSG00000183496	4.0642145740
ENSG00000183499	4.1465355284
ENSG00000183504	0.0000000000
ENSG00000006757	176.5272261204
ENSG00000083635	36.9455102385
ENSG00000183506	41.8488832979
ENSG00000183508	0.0725839330
ENSG00000183513	45.3619478785
ENSG00000183514	1.3048318504
ENSG00000183519	90.2210510110
ENSG00000183520	248.9297217897
ENSG00000183524	4.1684748698
ENSG00000183527	284.1683160646
ENSG00000183530	55.0093688924
ENSG00000183531	0.0000000000
ENSG00000083642	52.9332772129
ENSG00000183535	0.0000000000
ENSG00000183542	0.0000000000
ENSG00000183545	0.0000000000
ENSG00000183549	0.0000000000
ENSG00000183558	8.2812792238
ENSG00000183559	0.0000000000
ENSG00000183560	1.1205940541
ENSG00000183562	1.6934606269
ENSG00000183566	0.0000000000
ENSG00000183569	21.0691895925
ENSG00000083720	211.4449456177
ENSG00000183570	7.0107884120
ENSG00000183571	0.0000000000
ENSG00000183576	80.0901934493
ENSG00000183578	14.0289397405
ENSG00000183579	16.6947349336
ENSG00000183580	0.0000000000
ENSG00000183586	0.0000000000
ENSG00000183597	98.9426754349
ENSG00000183598	1.7971618694
ENSG00000183600	0.2843699295
ENSG00000083750	17.0932079790
ENSG00000183604	20.2175418032
ENSG00000183605	115.8272013320
ENSG00000183607	0.0000000000
ENSG00000183609	0.0000000000
ENSG00000183611	14.3397800827
ENSG00000183615	2.3907327942
ENSG00000183617	304.0075283170
ENSG00000183621	10.5655291006
ENSG00000183624	485.9225400461
ENSG00000183625	0.1920351975
ENSG00000083782	0.0000000000
ENSG00000183628	64.3874666897
ENSG00000183629	0.0000000000
ENSG00000183631	0.0000000000
ENSG00000183632	0.0000000000
ENSG00000183634	2.8682562835
ENSG00000183638	0.3261384577
ENSG00000183640	0.0000000000
ENSG00000183643	0.0000000000
ENSG00000183644	0.0000000000
ENSG00000183647	7.5458442065
ENSG00000083799	11.7112578253
ENSG00000183648	792.8338975834
ENSG00000183649	0.0000000000
ENSG00000183653	3.3012449249
ENSG00000183654	0.0000000000
ENSG00000183655	33.0436236606
ENSG00000183657	1.2848896852
ENSG00000183662	0.0000000000
ENSG00000183663	0.0000000000
ENSG00000183665	59.6390926250
ENSG00000183666	7.2991987317
ENSG00000083807	41.3037512655
ENSG00000183668	0.0000000000
ENSG00000183671	33.3165765923
ENSG00000183673	4.5766928825
ENSG00000183674	0.2883195118
ENSG00000183675	0.0000000000
ENSG00000183678	0.0000000000
ENSG00000183682	4.4523282700
ENSG00000183684	665.1540770357
ENSG00000183686	0.3680674619
ENSG00000183688	55.7431730721
ENSG00000083812	54.3822193323
ENSG00000183690	0.0000000000
ENSG00000183691	22.4090663503
ENSG00000183695	0.0000000000
ENSG00000183696	605.4047662162
ENSG00000183700	0.0000000000
ENSG00000183704	0.0000000000
ENSG00000183706	0.0000000000
ENSG00000183709	0.0000000000
ENSG00000183715	0.0000000000
ENSG00000183718	36.2573340989
ENSG00000083814	0.0000000000
ENSG00000183722	127.0567151750
ENSG00000183723	96.3195531971
ENSG00000183726	280.8067641383
ENSG00000183729	0.9969530900
ENSG00000183733	0.0000000000
ENSG00000183734	0.0000000000
ENSG00000183735	63.2345785204
ENSG00000183741	158.3049724903
ENSG00000183742	7.7191799777
ENSG00000183747	0.0000000000
ENSG00000083817	17.1630339469
ENSG00000183748	0.0000000000
ENSG00000183751	314.7231587701
ENSG00000183753	0.0000000000
ENSG00000183760	14.8320817988
ENSG00000183762	83.9985795865
ENSG00000183763	114.6115043832
ENSG00000183765	47.2524517408
ENSG00000183770	3.6371005289
ENSG00000183773	6.6586808169
ENSG00000183775	1.4410669748
ENSG00000006788	0.0000000000
ENSG00000083828	10.5337923267
ENSG00000183778	0.6234826972
ENSG00000183779	22.3497013038
ENSG00000183780	15.3148161539
ENSG00000183783	2.4843823579
ENSG00000183784	1.3460665640
ENSG00000183785	5.6403629745
ENSG00000183791	0.0000000000
ENSG00000183793	70.0817082137
ENSG00000183795	0.0000000000
ENSG00000183798	0.5966790002
ENSG00000083838	72.5709232178
ENSG00000183801	0.0000000000
ENSG00000183807	0.0000000000
ENSG00000183808	21.4857125130
ENSG00000183813	0.0000000000
ENSG00000183814	18.0667157886
ENSG00000183822	0.0000000000
ENSG00000183826	12.9048938285
ENSG00000183828	175.4454901752
ENSG00000183831	0.4620563245
ENSG00000183833	1.7391854574
ENSG00000083842	11.2644421420
ENSG00000183837	0.0000000000
ENSG00000183840	52.2350186353
ENSG00000183844	0.0000000000
ENSG00000183846	0.0000000000
ENSG00000183850	0.0000000000
ENSG00000183853	123.1368822659
ENSG00000183856	171.0217783070
ENSG00000183862	0.0000000000
ENSG00000183864	121.4420332529
ENSG00000183873	0.1675405905
ENSG00000083844	10.6650016377
ENSG00000183876	64.5231664591
ENSG00000183878	0.0258292956
ENSG00000183888	0.0665110735
ENSG00000183889	0.0000000000
ENSG00000183891	40.4617716540
ENSG00000183898	0.5580377648
ENSG00000183900	38.0777558335
ENSG00000183908	0.0000000000
ENSG00000183909	0.0000000000
ENSG00000183911	0.0000000000
ENSG00000083845	16615.4794304346
ENSG00000183914	4.5505691037
ENSG00000183918	0.0000000000
ENSG00000183920	17.1477513456
ENSG00000183921	0.0000000000
ENSG00000183929	1.5171014508
ENSG00000183935	6.1050964964
ENSG00000183938	0.0000000000
ENSG00000183941	0.0000000000
ENSG00000183943	97.6459870573
ENSG00000183955	73.1793196083
ENSG00000083857	248.3319290640
ENSG00000183960	0.0000000000
ENSG00000183963	152.2973223418
ENSG00000183971	1.0118467493
ENSG00000183977	0.3445477984
ENSG00000183978	643.1212068631
ENSG00000183979	0.3999808257
ENSG00000183981	0.0000000000
ENSG00000183998	0.0000000000
ENSG00000184005	1.4373958053
ENSG00000184007	390.2907580100
ENSG00000083896	98.2127995024
ENSG00000184009	30002.2846879982
ENSG00000184012	0.0000000000
ENSG00000184014	68.8163964936
ENSG00000184022	0.0000000000
ENSG00000184029	0.0000000000
ENSG00000184032	0.0000000000
ENSG00000184033	0.0000000000
ENSG00000184040	0.1367073089
ENSG00000184043	0.3434078553
ENSG00000184047	171.0612533358
ENSG00000083937	173.0809279477
ENSG00000184055	0.0000000000
ENSG00000184056	101.0615061878
ENSG00000184058	0.2226564696
ENSG00000184060	0.5996343364
ENSG00000184068	13.8646802137
ENSG00000184076	1313.9665655164
ENSG00000184083	5.6126013481
ENSG00000184084	0.0000000000
ENSG00000184090	0.0000000000
ENSG00000184100	0.2094711270
ENSG00000084070	175.1312207056
ENSG00000184106	0.0000000000
ENSG00000184108	0.0000000000
ENSG00000184110	92.3033196543
ENSG00000184111	0.0000000000
ENSG00000184113	0.0000000000
ENSG00000184115	0.0000000000
ENSG00000184117	351.4048477046
ENSG00000184125	0.0000000000
ENSG00000184127	2.0262702534
ENSG00000184139	0.0000000000
ENSG00000084072	307.6422818855
ENSG00000184140	0.0000000000
ENSG00000184144	0.1080415584
ENSG00000184148	2.9453995478
ENSG00000184150	0.0000000000
ENSG00000184154	34.1452457626
ENSG00000184155	0.0000000000
ENSG00000184156	30.7487623632
ENSG00000184157	26.9911658139
ENSG00000184160	0.1060214752
ENSG00000184162	201.2131598762
ENSG00000006831	375.2736692136
ENSG00000084073	172.5471467566
ENSG00000184163	0.6011294841
ENSG00000184164	329.1039777246
ENSG00000184166	0.0000000000
ENSG00000184178	103.2357877005
ENSG00000184182	238.3355934339
ENSG00000184184	1.1389821804
ENSG00000184185	0.0000000000
ENSG00000184188	0.0000000000
ENSG00000184194	0.3393461709
ENSG00000184203	47.2189177621
ENSG00000084090	457.6002631353
ENSG00000184205	86.8006419893
ENSG00000184206	0.0000000000
ENSG00000184207	150.2453183268
ENSG00000184208	50.5968487462
ENSG00000184209	28.5844588699
ENSG00000184210	0.0000000000
ENSG00000184216	887.9610834998
ENSG00000184220	279.7816492027
ENSG00000184221	0.0000000000
ENSG00000184224	1.0044897236
ENSG00000084092	104.9347939236
ENSG00000184226	1.6628176083
ENSG00000184227	0.0000000000
ENSG00000184232	209.9134672118
ENSG00000184246	3.7103632129
ENSG00000184247	14.0784156903
ENSG00000184250	0.4615641308
ENSG00000184254	1215.1445028440
ENSG00000184258	0.0000000000
ENSG00000184260	48.7410333109
ENSG00000184261	0.0000000000
ENSG00000084093	71.1312728486
ENSG00000184270	5.2404880334
ENSG00000184271	5.5919408013
ENSG00000184274	0.7101999983
ENSG00000184276	0.0000000000
ENSG00000184277	103.7442611066
ENSG00000184280	2.0660193250
ENSG00000184281	147.3448098630
ENSG00000184292	907.9165871884
ENSG00000184293	0.0000000000
ENSG00000184294	0.6466979705
ENSG00000084110	0.3306627087
ENSG00000184301	0.0000000000
ENSG00000184302	0.0000000000
ENSG00000184303	0.0000000000
ENSG00000184304	16.8073344126
ENSG00000184305	3.4758677990
ENSG00000184307	14.9963398148
ENSG00000184313	0.3305318411
ENSG00000184314	28.6275571141
ENSG00000184319	83.1360904741
ENSG00000184321	0.0000000000
ENSG00000084112	30.1586145405
ENSG00000184324	0.0000000000
ENSG00000184330	0.0000000000
ENSG00000184334	0.2807167661
ENSG00000184343	4.7533222585
ENSG00000184344	0.3316134960
ENSG00000184345	0.0000000000
ENSG00000184347	112.8531498709
ENSG00000184348	2.1128758119
ENSG00000184349	121.7249085806
ENSG00000184350	0.0000000000
ENSG00000084207	14945.9315424494
ENSG00000184351	0.0000000000
ENSG00000184353	0.0000000000
ENSG00000184357	0.0000000000
ENSG00000184361	0.0000000000
ENSG00000184363	647.4319693755
ENSG00000184368	1.2125247664
ENSG00000184371	29.3686307225
ENSG00000184374	0.0000000000
ENSG00000184378	19.6716128064
ENSG00000184381	29.0320682542
ENSG00000084234	1826.0768624290
ENSG00000184384	27.1108425410
ENSG00000184385	0.0000000000
ENSG00000184388	0.0000000000
ENSG00000184389	0.0000000000
ENSG00000184394	0.0000000000
ENSG00000184402	84.1070957202
ENSG00000184408	0.0000000000
ENSG00000184414	0.0000000000
ENSG00000184423	0.0000000000
ENSG00000184428	265.2277683172
ENSG00000084444	41.5546687631
ENSG00000184432	527.4909692957
ENSG00000184434	0.1988410426
ENSG00000184436	145.7976457037
ENSG00000184441	35.8680861083
ENSG00000184445	27.3603394305
ENSG00000184451	2.6348373056
ENSG00000184454	0.2570449427
ENSG00000184459	0.3726930853
ENSG00000184465	14.9937120906
ENSG00000184470	121.9968757280
ENSG00000084453	0.0374373397
ENSG00000184471	0.4849376421
ENSG00000184478	0.0000000000
ENSG00000184481	8.4488522506
ENSG00000184486	0.0000000000
ENSG00000184489	33.9175300541
ENSG00000184490	0.0000000000
ENSG00000184492	0.6025835951
ENSG00000184497	200.3261039720
ENSG00000184500	45.1166770374
ENSG00000184502	4.2859817802
ENSG00000006837	2.4376473522
ENSG00000084463	596.4503132732
ENSG00000184507	0.1597843103
ENSG00000184508	160.5619701588
ENSG00000184515	0.4844575228
ENSG00000184517	18.8518467886
ENSG00000184521	0.0000000000
ENSG00000184523	4.6037739054
ENSG00000184524	3.0069160318
ENSG00000184525	5.8406663000
ENSG00000184530	0.0000000000
ENSG00000184531	0.0000000000
ENSG00000084623	2136.0560376179
ENSG00000184536	1.8372239569
ENSG00000184538	0.0000000000
ENSG00000184543	0.0000000000
ENSG00000184544	0.0000000000
ENSG00000184545	0.7742147778
ENSG00000184550	0.0000000000
ENSG00000184551	13.9438734667
ENSG00000184557	24.1426373659
ENSG00000184560	0.0000000000
ENSG00000184564	11.3530503377
ENSG00000084628	1.1234096170
ENSG00000184565	0.0000000000
ENSG00000184566	0.0000000000
ENSG00000184571	0.1753926374
ENSG00000184574	29.9086356088
ENSG00000184575	250.8430400697
ENSG00000184579	0.0000000000
ENSG00000184584	184.3735500152
ENSG00000184586	0.0000000000
ENSG00000184588	0.3232860401
ENSG00000184596	2.0327054934
ENSG00000084636	190.3993831884
ENSG00000184599	1.6519102004
ENSG00000184601	0.0000000000
ENSG00000184602	121.1161778922
ENSG00000184608	0.0000000000
ENSG00000184611	0.0000000000
ENSG00000184612	0.0000000000
ENSG00000184613	0.0000000000
ENSG00000184616	0.7195495616
ENSG00000184617	0.0000000000
ENSG00000184619	3.6709331659
ENSG00000084652	298.4889769804
ENSG00000184622	0.0000000000
ENSG00000184624	0.2449440100
ENSG00000184634	50.0492727651
ENSG00000184635	0.0000000000
ENSG00000184640	1259.7734355448
ENSG00000184647	0.0000000000
ENSG00000184650	0.0000000000
ENSG00000184655	0.0000000000
ENSG00000184659	0.0000000000
ENSG00000184661	69.2392856370
ENSG00000084674	0.0000000000
ENSG00000184662	3.0703272064
ENSG00000184669	18.5924699552
ENSG00000184672	0.0000000000
ENSG00000184674	0.0000000000
ENSG00000184675	10.4042837733
ENSG00000184677	37.1029787967
ENSG00000184678	33.7404878063
ENSG00000184682	0.0000000000
ENSG00000184697	2.2586671844
ENSG00000184698	0.0000000000
ENSG00000084676	30.0571715865
ENSG00000184701	0.0000000000
ENSG00000184702	60.2315246492
ENSG00000184708	77.8693095490
ENSG00000184709	0.0000000000
ENSG00000184716	0.0000000000
ENSG00000184719	9.7565258152
ENSG00000184721	0.0000000000
ENSG00000184724	0.0000000000
ENSG00000184726	0.0000000000
ENSG00000184730	0.4996282817
ENSG00000084693	142.2269628449
ENSG00000184731	20.7982330942
ENSG00000184735	0.0000000000
ENSG00000184741	0.0000000000
ENSG00000184743	196.2912548124
ENSG00000184750	0.0000000000
ENSG00000184752	736.3094308663
ENSG00000184761	0.0000000000
ENSG00000184771	10.9033263821
ENSG00000184774	0.4343051020
ENSG00000184779	0.0000000000
ENSG00000084710	0.0904082088
ENSG00000184785	14.3206400455
ENSG00000184786	1.6637333910
ENSG00000184787	239.0769556815
ENSG00000184788	8.6864369053
ENSG00000184789	0.0000000000
ENSG00000184792	328.2083482966
ENSG00000184795	0.5346509414
ENSG00000184809	0.0000000000
ENSG00000184811	0.0000000000
ENSG00000184814	0.0000000000
ENSG00000084731	57.6771118891
ENSG00000184823	0.0000000000
ENSG00000184824	0.0000000000
ENSG00000184825	1.3627355483
ENSG00000184828	6.8318899068
ENSG00000184831	63.9353758512
ENSG00000184837	0.0000000000
ENSG00000184838	11.8068560337
ENSG00000184840	1295.8438025810
ENSG00000184844	0.8356316678
ENSG00000184845	0.0000000000
ENSG00000007001	0.0000000000
ENSG00000084733	241.8921899930
ENSG00000184856	0.0000000000
ENSG00000184857	106.7457508128
ENSG00000184860	55.2345262942
ENSG00000184863	52.8861308173
ENSG00000184867	116.0134503801
ENSG00000184878	0.0000000000
ENSG00000184879	0.0000000000
ENSG00000184881	0.0000000000
ENSG00000184886	66.4353564646
ENSG00000184887	288.9436330108
ENSG00000084734	0.2736446082
ENSG00000184895	0.0000000000
ENSG00000184897	573.8933936731
ENSG00000184898	6.8189400009
ENSG00000184900	513.4184307717
ENSG00000184902	0.0000000000
ENSG00000184903	28.8663165588
ENSG00000184905	0.5587052741
ENSG00000184906	0.0000000000
ENSG00000184908	0.0000000000
ENSG00000184909	0.0000000000
ENSG00000084754	958.9766672831
ENSG00000184911	0.0000000000
ENSG00000184916	430.8747594791
ENSG00000184922	13.3037988973
ENSG00000184923	1.6840506508
ENSG00000184924	283.9405237521
ENSG00000184925	0.5172509515
ENSG00000184933	0.0000000000
ENSG00000184935	1.7370415375
ENSG00000184936	0.0000000000
ENSG00000184937	0.0000000000
ENSG00000084764	185.7265019148
ENSG00000184939	44.3590276584
ENSG00000184943	0.0000000000
ENSG00000184945	0.0000000000
ENSG00000184949	5.2600902036
ENSG00000184954	0.0000000000
ENSG00000184956	0.6768712225
ENSG00000184957	0.0000000000
ENSG00000184961	6.7974885481
ENSG00000184965	0.0000000000
ENSG00000184967	90.6465833622
ENSG00000084774	381.8147756125
ENSG00000184979	27.4056624264
ENSG00000184983	563.9597379537
ENSG00000184984	0.3389714455
ENSG00000184985	67.5200405850
ENSG00000184986	30.5041644178
ENSG00000184988	0.0000000000
ENSG00000184990	1384.6334787399
ENSG00000184991	0.0000000000
ENSG00000184992	98.0100235262
ENSG00000184995	16.5368048385
ENSG00000085063	728.0490866026
ENSG00000184999	0.0000000000
ENSG00000185000	8.8758209064
ENSG00000185002	0.0000000000
ENSG00000185005	0.0000000000
ENSG00000185008	0.0000000000
ENSG00000185009	84.6083182663
ENSG00000185010	2.2663315891
ENSG00000185013	23.8326545837
ENSG00000185015	22.4899948818
ENSG00000185019	60.8599181233
ENSG00000085117	406.0493951673
ENSG00000185020	5.1799662422
ENSG00000185022	43.3128080478
ENSG00000185023	0.0000000000
ENSG00000185024	83.3562581378
ENSG00000185028	0.0000000000
ENSG00000185031	0.0000000000
ENSG00000185033	228.7481414461
ENSG00000185036	0.0000000000
ENSG00000185037	0.0000000000
ENSG00000185038	0.2933455308
ENSG00000085185	18.3299305814
ENSG00000185040	0.0000000000
ENSG00000185041	0.0000000000
ENSG00000185043	1336.2288743813
ENSG00000185044	16.3214109962
ENSG00000185046	0.0000000000
ENSG00000185049	113.6344635381
ENSG00000185051	0.0000000000
ENSG00000185052	0.0000000000
ENSG00000185053	0.0000000000
ENSG00000185055	5.0833214949
ENSG00000085224	1.1646844341
ENSG00000185056	0.0000000000
ENSG00000185057	81.7950160213
ENSG00000185061	1.2853872973
ENSG00000185065	48.8231688946
ENSG00000185068	264.3498241114
ENSG00000185069	0.2388926172
ENSG00000185070	35.2420722000
ENSG00000185074	0.0000000000
ENSG00000185078	1608.4007800143
ENSG00000185085	211.9625278608
ENSG00000085231	428.2689332726
ENSG00000185087	0.0000000000
ENSG00000185088	152.8000488644
ENSG00000185090	199.1423631381
ENSG00000185095	0.0000000000
ENSG00000185097	0.0000000000
ENSG00000185100	35.6851314257
ENSG00000185101	155.4721204080
ENSG00000185102	0.0000000000
ENSG00000185104	213.3869558502
ENSG00000185105	0.4178293127
ENSG00000007038	80.0185313505
ENSG00000085265	0.0000000000
ENSG00000185112	37.2358714429
ENSG00000185115	80.8303873273
ENSG00000185116	0.0000000000
ENSG00000185122	157.7357255276
ENSG00000185127	24.0406963048
ENSG00000185128	0.0000000000
ENSG00000185129	63.2026138829
ENSG00000185130	13.5956705091
ENSG00000185133	24.8114308162
ENSG00000185141	0.0000000000
ENSG00000085274	31.1602621729
ENSG00000185149	0.0000000000
ENSG00000185155	0.0000000000
ENSG00000185156	0.0000000000
ENSG00000185158	13.8757907032
ENSG00000185162	0.0000000000
ENSG00000185163	52.0490991357
ENSG00000185164	59.5387315991
ENSG00000185168	0.1397912785
ENSG00000185176	0.0604412563
ENSG00000185177	0.0000000000
ENSG00000085276	44.3544288505
ENSG00000185182	0.0396315480
ENSG00000185186	14.2846710959
ENSG00000185187	9.1550217522
ENSG00000185189	185.1921748595
ENSG00000185198	0.9596979483
ENSG00000185201	17.5450977431
ENSG00000185203	1.5351749446
ENSG00000185208	4.8427834931
ENSG00000185214	83.7601509492
ENSG00000185215	458.9087804612
ENSG00000085365	26.3780082232
ENSG00000185219	17.4110300089
ENSG00000185220	13.3607961304
ENSG00000185221	0.0000000000
ENSG00000185222	222.5454277043
ENSG00000185231	0.0000000000
ENSG00000185236	717.7026633540
ENSG00000185238	154.4182108354
ENSG00000185245	13.7732250873
ENSG00000185246	57.4537271723
ENSG00000185247	0.0000000000
ENSG00000085377	341.6489859413
ENSG00000185250	0.8597183475
ENSG00000185251	3.7655334854
ENSG00000185252	46.4387862648
ENSG00000185254	0.0000000000
ENSG00000185261	3.6958461677
ENSG00000185262	131.4382007427
ENSG00000185264	0.0000000000
ENSG00000185267	2.3943756996
ENSG00000185269	0.0000000000
ENSG00000185271	0.5041652666
ENSG00000085382	7.3467467662
ENSG00000185272	3.1792492377
ENSG00000185274	0.0000000000
ENSG00000185275	361.3596256033
ENSG00000185278	7.4859493901
ENSG00000185290	2.7496880602
ENSG00000185291	4.2274312334
ENSG00000185294	0.0000000000
ENSG00000185295	2.9168354418
ENSG00000185296	0.0000000000
ENSG00000185298	353.8964944577
