EnsEMBL_Gene_ID	MDAMB231
ENSG00000174339	0.0000000000
ENSG00000174343	0.0000000000
ENSG00000174348	0.0000000000
ENSG00000174353	38.5789710037
ENSG00000174358	0.0000000000
ENSG00000174365	46.7328869732
ENSG00000174368	2.3617208955
ENSG00000174370	10.4676925490
ENSG00000174371	189.6545737940
ENSG00000077522	0.0000000000
ENSG00000174373	18.9698153791
ENSG00000174374	448.3388684246
ENSG00000174384	20.9376423564
ENSG00000174398	0.0000000000
ENSG00000174403	0.0000000000
ENSG00000174405	22.2193261683
ENSG00000174407	0.0000000000
ENSG00000174408	0.0000000000
ENSG00000174417	0.0000000000
ENSG00000174418	0.0000000000
ENSG00000077549	590.9042192491
ENSG00000174428	4.5772028201
ENSG00000174429	0.0000000000
ENSG00000174437	1211.5773954283
ENSG00000174442	318.0214498152
ENSG00000174444	18021.5575785756
ENSG00000174446	120.3812604307
ENSG00000174448	1.8993311154
ENSG00000174450	0.0000000000
ENSG00000174453	0.0000000000
ENSG00000174456	11.2255383041
ENSG00000077585	52.6643605998
ENSG00000174460	1.6918382513
ENSG00000174469	0.4433005189
ENSG00000174470	0.2943684167
ENSG00000174473	0.1370457990
ENSG00000174482	0.5879397083
ENSG00000174483	20.6377950282
ENSG00000174485	43.9740868406
ENSG00000174486	0.0000000000
ENSG00000174495	0.0000000000
ENSG00000174496	0.2649177014
ENSG00000077616	0.4574022085
ENSG00000174498	0.3223171077
ENSG00000174500	4.2967434904
ENSG00000174501	11.1802964479
ENSG00000174502	0.3373479866
ENSG00000174514	1.1775751194
ENSG00000174516	30.7928587527
ENSG00000174521	5.7810675894
ENSG00000174527	0.5219182139
ENSG00000174529	24.5099799370
ENSG00000174547	663.3096053500
ENSG00000006468	45.7043608491
ENSG00000077684	55.9500923181
ENSG00000174556	0.1615005295
ENSG00000174558	1.1808749827
ENSG00000174562	0.0000000000
ENSG00000174564	3.9796263808
ENSG00000174567	1.8415230477
ENSG00000174572	0.0000000000
ENSG00000174574	216.5811730078
ENSG00000174576	0.0000000000
ENSG00000174579	51.7181592034
ENSG00000174586	1.6049779106
ENSG00000077713	79.6395076278
ENSG00000174595	0.0000000000
ENSG00000174599	1.0681930820
ENSG00000174600	0.0000000000
ENSG00000174606	57.4167869498
ENSG00000174607	74.3662903234
ENSG00000174611	0.0000000000
ENSG00000174622	0.0000000000
ENSG00000174628	10.4721858004
ENSG00000174640	16.0898786340
ENSG00000174652	61.6912786141
ENSG00000077721	298.9571472602
ENSG00000174658	3.0023193874
ENSG00000174667	0.1873474939
ENSG00000174669	62.9725948127
ENSG00000174672	3.4734960759
ENSG00000174677	0.0000000000
ENSG00000174678	0.0000000000
ENSG00000174680	0.0000000000
ENSG00000174681	0.3717569390
ENSG00000174684	77.0473568521
ENSG00000174695	216.6412436048
ENSG00000077782	131.5573612409
ENSG00000174697	0.0000000000
ENSG00000174705	76.4070139974
ENSG00000174715	0.0000000000
ENSG00000174717	1.1732069633
ENSG00000174718	39.9302663537
ENSG00000174720	93.1158126594
ENSG00000174721	6.1575957323
ENSG00000174738	73.2507527845
ENSG00000174740	0.0000000000
ENSG00000174744	410.0498848327
ENSG00000077800	1.9502845088
ENSG00000174748	4529.5328482962
ENSG00000174749	27.2705073023
ENSG00000174775	629.1784094662
ENSG00000174776	0.3158634132
ENSG00000174780	429.4614878297
ENSG00000174788	0.4692827853
ENSG00000174791	120.1593206858
ENSG00000174792	1.2614443092
ENSG00000174796	19.2986867711
ENSG00000174799	42.2342852166
ENSG00000077809	571.6707597177
ENSG00000174804	40.4129263841
ENSG00000174807	0.0000000000
ENSG00000174808	1.2798182869
ENSG00000174827	8.6003881588
ENSG00000174837	31.6716083534
ENSG00000174839	71.1364329331
ENSG00000174840	107.5485487826
ENSG00000174842	111.2664373849
ENSG00000174844	0.0000000000
ENSG00000174851	322.8211646483
ENSG00000077935	0.0845851462
ENSG00000174871	8.1131648852
ENSG00000174876	0.0000000000
ENSG00000174885	0.1229492156
ENSG00000174886	1.7903763437
ENSG00000174891	117.4296958030
ENSG00000174893	0.0000000000
ENSG00000174898	0.2285951775
ENSG00000174899	2.3089312760
ENSG00000174903	1459.0681342952
ENSG00000174912	3.3282029117
ENSG00000077942	7.8156113436
ENSG00000174914	0.0000000000
ENSG00000174915	162.3335444626
ENSG00000174917	407.6810838071
ENSG00000174928	13.8673075815
ENSG00000174930	0.0000000000
ENSG00000174937	0.0000000000
ENSG00000174938	128.7546214535
ENSG00000174939	48.7762761219
ENSG00000174942	0.0000000000
ENSG00000174943	85.1302725044
ENSG00000077943	0.0000000000
ENSG00000174944	0.0000000000
ENSG00000174945	0.1985473591
ENSG00000174946	0.0000000000
ENSG00000174948	0.0000000000
ENSG00000174950	0.0000000000
ENSG00000174951	16.1488439462
ENSG00000174953	138.0214493803
ENSG00000174957	0.0000000000
ENSG00000174963	0.0000000000
ENSG00000174970	0.0000000000
ENSG00000077984	1.5575333823
ENSG00000174977	8.5617564326
ENSG00000174982	0.0000000000
ENSG00000174989	52.6220365328
ENSG00000174990	0.3158020686
ENSG00000174991	0.0000000000
ENSG00000174992	0.0000000000
ENSG00000174995	1.6993790377
ENSG00000174996	242.7172796611
ENSG00000175003	2.9290688031
ENSG00000175018	0.0000000000
ENSG00000006530	160.5661936974
ENSG00000078018	2.2610189019
ENSG00000175029	108.8153887101
ENSG00000175040	24.6314176787
ENSG00000175048	37.6006430929
ENSG00000175054	57.1895085856
ENSG00000175061	4062.1825938448
ENSG00000175063	1638.5615744968
ENSG00000175065	0.0000000000
ENSG00000175066	12.7637168407
ENSG00000175073	22.0025775811
ENSG00000175077	0.0000000000
ENSG00000078043	41.0816916244
ENSG00000175084	0.0000000000
ENSG00000175087	16.3831222791
ENSG00000175090	0.0000000000
ENSG00000175091	29.5224319779
ENSG00000175093	0.0000000000
ENSG00000175097	0.0000000000
ENSG00000175104	55.4608127563
ENSG00000175105	9.8673989032
ENSG00000175106	25.7339272134
ENSG00000175110	335.9404814012
ENSG00000078053	0.0000000000
ENSG00000175115	263.6893130062
ENSG00000175117	0.0000000000
ENSG00000175121	0.0000000000
ENSG00000175130	439.8844089708
ENSG00000175137	138.5879590830
ENSG00000175143	0.0000000000
ENSG00000175147	0.0000000000
ENSG00000175155	3.0942908788
ENSG00000175161	0.2131845101
ENSG00000175164	0.0000000000
ENSG00000078061	199.2067147725
ENSG00000175166	2062.2265729571
ENSG00000175170	0.1566989353
ENSG00000175175	7.2319022718
ENSG00000175176	5.0782709363
ENSG00000175182	26.1695178614
ENSG00000175183	153.3785979554
ENSG00000175189	0.0000000000
ENSG00000175193	250.4925708647
ENSG00000175194	0.0000000000
ENSG00000175197	83.6522853482
ENSG00000078070	99.1159136824
ENSG00000175198	7.4105231736
ENSG00000175202	0.0000000000
ENSG00000175203	815.2064559504
ENSG00000175206	3.0598543253
ENSG00000175213	56.8864225072
ENSG00000175215	259.1992223791
ENSG00000175216	590.9101002975
ENSG00000175220	422.0980467585
ENSG00000175221	235.8053168373
ENSG00000175223	0.2250546492
ENSG00000078081	1.1214024434
ENSG00000175224	202.2382436154
ENSG00000175229	4.1317648878
ENSG00000175262	0.0000000000
ENSG00000175264	0.4653116654
ENSG00000175265	0.5149131157
ENSG00000175267	0.0000000000
ENSG00000175274	0.3566227889
ENSG00000175279	95.0157967753
ENSG00000175283	121.1154196297
ENSG00000175287	172.7277016843
ENSG00000078098	0.0000000000
ENSG00000175294	26.2736612047
ENSG00000175302	9.9072347456
ENSG00000175305	87.1279870887
ENSG00000175309	39.7054975939
ENSG00000175311	0.2454185610
ENSG00000175315	8.6176682535
ENSG00000175318	1.3216010169
ENSG00000175319	0.0000000000
ENSG00000175322	3.9416108090
ENSG00000175324	294.0914990714
ENSG00000078114	0.5953418060
ENSG00000175325	0.0000000000
ENSG00000175329	0.4128932065
ENSG00000175333	514.5230833951
ENSG00000175334	2028.2375050947
ENSG00000175336	0.0000000000
ENSG00000175344	0.0000000000
ENSG00000175348	162.4258492144
ENSG00000175352	0.0000000000
ENSG00000175354	115.3202902478
ENSG00000175356	0.0483473033
ENSG00000078124	86.7143697040
ENSG00000175374	0.0000000000
ENSG00000175376	143.5157576337
ENSG00000175387	36.6284898827
ENSG00000175388	0.9545034766
ENSG00000175390	660.6267733894
ENSG00000175393	0.0000000000
ENSG00000175395	11.2091490006
ENSG00000175398	0.0000000000
ENSG00000175414	0.0751242712
ENSG00000175416	1409.8078955920
ENSG00000078140	349.2716675235
ENSG00000175426	0.0352783112
ENSG00000175445	0.0000000000
ENSG00000175449	15.3840433170
ENSG00000175455	59.8397539118
ENSG00000175463	0.0000000000
ENSG00000175467	222.1466844891
ENSG00000175470	121.3932129262
ENSG00000175471	118.0205848682
ENSG00000175482	130.4912994393
ENSG00000175483	0.9813391103
ENSG00000006534	39.0112774716
ENSG00000078142	70.1644602111
ENSG00000175485	0.0000000000
ENSG00000175486	0.0000000000
ENSG00000175487	93.1058455094
ENSG00000175489	0.8046357105
ENSG00000175497	0.0000000000
ENSG00000175505	173.0117108202
ENSG00000175509	0.0000000000
ENSG00000175513	0.0000000000
ENSG00000175514	0.0000000000
ENSG00000175518	0.0000000000
ENSG00000078177	8.8438745900
ENSG00000175520	0.0000000000
ENSG00000175535	0.0000000000
ENSG00000175536	15.5891548388
ENSG00000175538	0.1750055510
ENSG00000175544	0.0000000000
ENSG00000175548	9.9202735170
ENSG00000175550	1047.9668904909
ENSG00000175553	0.0221835624
ENSG00000175556	43.1354771464
ENSG00000175564	3.1150667647
ENSG00000078237	22.8925615924
ENSG00000175567	599.2758349930
ENSG00000175573	395.8390831269
ENSG00000175575	74.8449929054
ENSG00000175581	418.4630503304
ENSG00000175582	221.5953901051
ENSG00000175591	23.0778375668
ENSG00000175592	2665.8631678196
ENSG00000175595	14.2742997174
ENSG00000175600	3.0136124624
ENSG00000175602	149.9023827394
ENSG00000078246	198.7735130342
ENSG00000175604	0.2754174883
ENSG00000175606	98.0240870273
ENSG00000175609	0.0000000000
ENSG00000175611	0.6614675655
ENSG00000175619	0.0000000000
ENSG00000175634	261.9693205216
ENSG00000175643	65.7401997205
ENSG00000175646	0.0000000000
ENSG00000175658	0.0000000000
ENSG00000175662	65.0658397277
ENSG00000078269	123.4476974179
ENSG00000175664	0.0000000000
ENSG00000175676	0.0000000000
ENSG00000175691	18.9500889556
ENSG00000175697	1.7078270722
ENSG00000175699	0.0000000000
ENSG00000175701	62.3935323634
ENSG00000175707	1.5182678349
ENSG00000175711	134.8394876527
ENSG00000175718	0.0000000000
ENSG00000175727	136.7728404422
ENSG00000078295	0.0000000000
ENSG00000175728	0.4021349525
ENSG00000175730	0.0000000000
ENSG00000175741	0.2849745621
ENSG00000175745	268.1131861812
ENSG00000175746	0.0000000000
ENSG00000175749	0.0000000000
ENSG00000175756	25.4764231852
ENSG00000175764	25.1253904863
ENSG00000175766	0.0000000000
ENSG00000175768	981.0195838568
ENSG00000078304	193.3498701148
ENSG00000175772	16.2474169317
ENSG00000175773	0.0000000000
ENSG00000175779	0.0000000000
ENSG00000175782	45.5290622310
ENSG00000175785	0.0000000000
ENSG00000175787	4.6873772721
ENSG00000175792	890.7639849398
ENSG00000175793	596.7194294927
ENSG00000175800	0.0000000000
ENSG00000175806	114.5852716747
ENSG00000078319	96.7071869863
ENSG00000175809	0.0000000000
ENSG00000175816	0.0000000000
ENSG00000175818	3.5584827141
ENSG00000175820	0.0000000000
ENSG00000175826	879.2629698100
ENSG00000175827	79.2006259748
ENSG00000175832	215.0800079729
ENSG00000175841	1.0265560929
ENSG00000175854	108.8815354249
ENSG00000175857	0.0000000000
ENSG00000078328	0.0000000000
ENSG00000175860	1.0790231987
ENSG00000175866	133.7919867302
ENSG00000175868	0.0000000000
ENSG00000175873	15.9142371370
ENSG00000175874	0.0000000000
ENSG00000175877	0.0000000000
ENSG00000175879	0.0000000000
ENSG00000175885	4.3726530265
ENSG00000175886	0.0000000000
ENSG00000175892	0.9035845009
ENSG00000078369	1876.8318415191
ENSG00000175893	12.2729898312
ENSG00000175894	0.0000000000
ENSG00000175895	49.7340162782
ENSG00000175898	12.1073197839
ENSG00000175899	2.8421233250
ENSG00000175901	16.4545397204
ENSG00000175906	44.5606388220
ENSG00000175911	17.8481560840
ENSG00000175913	0.0000000000
ENSG00000175920	0.0000000000
ENSG00000006555	0.0000000000
ENSG00000078399	0.0000000000
ENSG00000175928	0.5671165232
ENSG00000175931	112.1852984057
ENSG00000175938	47.4987566287
ENSG00000175946	0.3940542472
ENSG00000175967	0.0000000000
ENSG00000175970	136.6822292573
ENSG00000175984	8.7173563626
ENSG00000175985	0.0000000000
ENSG00000176007	0.0000000000
ENSG00000176009	0.0000000000
ENSG00000078401	233.1720882933
ENSG00000176014	859.4878267472
ENSG00000176018	35.7457941720
ENSG00000176020	41.9847892420
ENSG00000176022	103.5418208287
ENSG00000176024	18.3787011960
ENSG00000176029	0.3756213562
ENSG00000176034	0.0000000000
ENSG00000176040	0.0000000000
ENSG00000176043	0.0000000000
ENSG00000176046	8.4977611938
ENSG00000078403	85.6696574412
ENSG00000176049	0.7380899367
ENSG00000176050	0.0000000000
ENSG00000176054	13.2222483023
ENSG00000176055	23.2060631793
ENSG00000176057	0.0000000000
ENSG00000176058	66.6337460300
ENSG00000176062	0.0000000000
ENSG00000176070	0.0000000000
ENSG00000176075	0.0000000000
ENSG00000176076	6.5266475487
ENSG00000078487	15.5149308666
ENSG00000176082	0.0000000000
ENSG00000176083	0.0000000000
ENSG00000176087	599.2608377276
ENSG00000176092	1.0626110991
ENSG00000176095	239.8645075204
ENSG00000176101	430.5059661065
ENSG00000176102	189.4907735297
ENSG00000176105	114.7790652633
ENSG00000176108	211.2535650004
ENSG00000176115	0.0000000000
ENSG00000078549	0.0000000000
ENSG00000176120	0.0000000000
ENSG00000176124	72.7465756658
ENSG00000176125	12.1255955503
ENSG00000176127	9.3145194271
ENSG00000176134	0.0000000000
ENSG00000176136	0.0000000000
ENSG00000176142	88.5208072854
ENSG00000176148	61.9717518242
ENSG00000176153	0.0000000000
ENSG00000176155	38.6446557070
ENSG00000078579	0.0000000000
ENSG00000176160	0.0000000000
ENSG00000176165	19.7273180105
ENSG00000176170	122.7963131440
ENSG00000176171	448.3879542482
ENSG00000176177	0.0000000000
ENSG00000176182	38.6034672754
ENSG00000176183	0.0000000000
ENSG00000176194	0.0000000000
ENSG00000176198	0.0000000000
ENSG00000176200	0.0000000000
ENSG00000078589	0.0000000000
ENSG00000176201	0.0000000000
ENSG00000176204	0.0000000000
ENSG00000176205	0.0000000000
ENSG00000176208	38.0457407993
ENSG00000176209	49.7504253263
ENSG00000176213	0.0000000000
ENSG00000176219	0.0000000000
ENSG00000176222	0.7838345872
ENSG00000176225	19.6660135384
ENSG00000176227	0.0000000000
ENSG00000078596	0.5930214629
ENSG00000176228	0.0000000000
ENSG00000176230	0.0000000000
ENSG00000176231	0.0000000000
ENSG00000176232	0.7785429719
ENSG00000176236	0.7383053745
ENSG00000176239	2.6054485421
ENSG00000176243	0.0000000000
ENSG00000176244	33.4430462437
ENSG00000176246	0.0000000000
ENSG00000176248	137.8624410867
ENSG00000078618	531.4077151627
ENSG00000176253	0.0000000000
ENSG00000176256	0.0000000000
ENSG00000176261	99.8747047453
ENSG00000176265	0.2700655790
ENSG00000176268	0.0000000000
ENSG00000176269	0.0000000000
ENSG00000176273	51.0566898768
ENSG00000176274	3.9011510450
ENSG00000176276	0.0890872736
ENSG00000176281	0.0000000000
ENSG00000078668	1091.8132840043
ENSG00000176289	0.0000000000
ENSG00000176290	0.0000000000
ENSG00000176293	0.0000000000
ENSG00000176294	0.0000000000
ENSG00000176299	0.0000000000
ENSG00000176302	0.0000000000
ENSG00000176305	15.6457611368
ENSG00000176309	9.8247605396
ENSG00000176312	0.0000000000
ENSG00000176318	0.0000000000
ENSG00000006576	124.0449000601
ENSG00000078674	68.6630762159
ENSG00000176320	0.3548916339
ENSG00000176340	3673.8774704841
ENSG00000176343	0.0000000000
ENSG00000176349	0.0000000000
ENSG00000176354	0.3694762216
ENSG00000176358	0.0000000000
ENSG00000176366	0.3269311994
ENSG00000176371	8.6370292523
ENSG00000176378	0.0000000000
ENSG00000176381	0.0000000000
ENSG00000078687	36.9862849759
ENSG00000176383	2.1890737787
ENSG00000176386	278.6800979833
ENSG00000176387	3.8264217366
ENSG00000176390	134.3236876698
ENSG00000176393	475.4536180161
ENSG00000176395	0.3922656493
ENSG00000176396	92.0145981318
ENSG00000176399	0.0000000000
ENSG00000176401	19.2824454409
ENSG00000176402	0.4796651478
ENSG00000078699	29.2713589187
ENSG00000176405	0.0000000000
ENSG00000176406	20.6481702289
ENSG00000176407	135.3255488266
ENSG00000176410	123.5204977505
ENSG00000176422	56.1399371853
ENSG00000176424	0.4541826857
ENSG00000176428	6.8339613582
ENSG00000176433	0.0000000000
ENSG00000176435	0.0000000000
ENSG00000176438	13.8528733625
ENSG00000078725	0.0000000000
ENSG00000176444	193.2115925957
ENSG00000176454	245.3191553210
ENSG00000176463	8.5591036820
ENSG00000176472	3.6260576470
ENSG00000176473	20.0150419023
ENSG00000176476	111.0282990875
ENSG00000176485	350.4224357562
ENSG00000176490	0.6379806699
ENSG00000176495	0.0000000000
ENSG00000176510	0.0000000000
ENSG00000078747	98.8195979613
ENSG00000176515	0.0000000000
ENSG00000176525	0.0000000000
ENSG00000176531	9.5785752467
ENSG00000176532	0.5369440250
ENSG00000176533	11.0913968914
ENSG00000176534	253.7101996655
ENSG00000176540	0.0000000000
ENSG00000176542	17.3270774790
ENSG00000176547	0.0000000000
ENSG00000176555	0.0000000000
ENSG00000078795	0.0000000000
ENSG00000176562	1.3483124802
ENSG00000176563	0.4837319206
ENSG00000176566	0.0000000000
ENSG00000176567	0.0000000000
ENSG00000176571	0.0000000000
ENSG00000176584	0.2858080436
ENSG00000176593	0.3741661437
ENSG00000176595	0.4038909218
ENSG00000176597	16.7448262526
ENSG00000176601	0.0000000000
ENSG00000078804	77.5777709964
ENSG00000176605	0.0000000000
ENSG00000176607	0.0000000000
ENSG00000176619	1055.1258930619
ENSG00000176623	97.8606175521
ENSG00000176624	45.0760424579
ENSG00000176635	0.0000000000
ENSG00000176641	0.9383277936
ENSG00000176654	0.2124325366
ENSG00000176658	134.6733306630
ENSG00000176659	0.0000000000
ENSG00000078808	487.4102175025
ENSG00000176668	2.4279664099
ENSG00000176678	0.0000000000
ENSG00000176679	0.0000000000
ENSG00000176681	0.4290395641
ENSG00000176692	0.0000000000
ENSG00000176695	0.0000000000
ENSG00000176697	53.5565870868
ENSG00000176700	15.9790845577
ENSG00000176705	0.0000000000
ENSG00000176714	4.5829059563
ENSG00000078814	0.6595811995
ENSG00000176715	47.8534890854
ENSG00000176716	0.0000000000
ENSG00000176720	94.6978907577
ENSG00000176723	0.0000000000
ENSG00000176728	0.0000000000
ENSG00000176731	163.1110523205
ENSG00000176732	0.3482355167
ENSG00000176734	0.1487027756
ENSG00000176742	0.0000000000
ENSG00000176746	0.0000000000
ENSG00000078872	64.1300923229
ENSG00000176748	0.0000000000
ENSG00000176749	20.9801657306
ENSG00000176752	0.0000000000
ENSG00000176753	0.3400919950
ENSG00000176754	0.0000000000
ENSG00000176761	0.3532236019
ENSG00000176769	0.0000000000
ENSG00000176771	0.0000000000
ENSG00000176774	0.0000000000
ENSG00000176782	0.0000000000
ENSG00000006606	6.0955012656
ENSG00000078898	0.0000000000
ENSG00000176783	327.6314665353
ENSG00000176787	0.0000000000
ENSG00000176788	292.5313092661
ENSG00000176797	0.0000000000
ENSG00000176798	0.0000000000
ENSG00000176809	3.0787635454
ENSG00000176812	0.0000000000
ENSG00000176824	0.0000000000
ENSG00000176826	0.3013742658
ENSG00000176834	69.3741087610
ENSG00000078900	14.3288191684
ENSG00000176840	0.4977241663
ENSG00000176842	16.8149343536
ENSG00000176845	7.1820625212
ENSG00000176853	189.9745598414
ENSG00000176855	0.0000000000
ENSG00000176857	0.0000000000
ENSG00000176868	0.0000000000
ENSG00000176871	736.6906628728
ENSG00000176876	145.9122551186
ENSG00000176879	0.0000000000
ENSG00000078902	153.2923293923
ENSG00000176882	0.0000000000
ENSG00000176884	0.4882572330
ENSG00000176887	0.0000000000
ENSG00000176890	2508.4635191655
ENSG00000176893	0.0000000000
ENSG00000176894	183.8484339547
ENSG00000176895	0.0000000000
ENSG00000176896	1.0453989234
ENSG00000176900	0.0000000000
ENSG00000176903	239.0987418658
ENSG00000078967	153.6292478316
ENSG00000176904	0.0000000000
ENSG00000176907	0.0000000000
ENSG00000176909	5.9211257325
ENSG00000176912	33.4455910294
ENSG00000176915	175.1723448250
ENSG00000176919	1.6026061053
ENSG00000176920	4.5930272067
ENSG00000176922	0.0000000000
ENSG00000176923	0.0000000000
ENSG00000176925	0.0000000000
ENSG00000079101	0.0000000000
ENSG00000176927	1.5457951149
ENSG00000176928	0.0000000000
ENSG00000176933	5.3425069781
ENSG00000176936	0.0000000000
ENSG00000176937	0.0000000000
ENSG00000176938	0.0000000000
ENSG00000176945	0.0829286440
ENSG00000176946	0.4945657822
ENSG00000176951	0.0000000000
ENSG00000176953	251.6965782315
ENSG00000079102	0.4632695283
ENSG00000176956	0.0000000000
ENSG00000176970	0.0000000000
ENSG00000176971	0.0000000000
ENSG00000176973	108.9427187665
ENSG00000176974	145.9788973074
ENSG00000176978	466.9987687075
ENSG00000176979	0.0000000000
ENSG00000176984	0.0000000000
ENSG00000176986	554.0167350346
ENSG00000176988	0.0000000000
ENSG00000079112	0.0000000000
ENSG00000176992	0.0000000000
ENSG00000176993	0.0000000000
ENSG00000176994	45.3909545430
ENSG00000176998	0.0000000000
ENSG00000177000	10.6210078276
ENSG00000177021	0.0000000000
ENSG00000177023	0.0000000000
ENSG00000177025	0.0000000000
ENSG00000177030	230.8431925472
ENSG00000177034	29.8167487238
ENSG00000079134	119.6721950217
ENSG00000177042	26.3083001780
ENSG00000177045	29.0323909682
ENSG00000177047	0.0000000000
ENSG00000177050	0.0000000000
ENSG00000177051	29.1464156910
ENSG00000177054	84.7635495835
ENSG00000177058	32.1681752397
ENSG00000177074	0.0000000000
ENSG00000177076	3.1534286874
ENSG00000177082	241.5944560820
ENSG00000079150	40.0482917762
ENSG00000177083	0.0000000000
ENSG00000177084	165.6427291991
ENSG00000177093	3.3600384979
ENSG00000177096	0.5415443237
ENSG00000177098	0.0000000000
ENSG00000177103	0.0523920175
ENSG00000177105	461.6842014280
ENSG00000177106	485.0241214552
ENSG00000177108	0.0000000000
ENSG00000177112	0.0000000000
ENSG00000079156	25.7349602212
ENSG00000177117	0.0000000000
ENSG00000177119	130.2893199963
ENSG00000177121	0.0000000000
ENSG00000177125	20.4943464620
ENSG00000177133	0.0000000000
ENSG00000177138	1.9389391179
ENSG00000177143	0.0000000000
ENSG00000177144	0.0000000000
ENSG00000177150	61.5142248071
ENSG00000177151	0.0000000000
ENSG00000006607	24.7078191879
ENSG00000079215	3.1600532873
ENSG00000177152	3.8698553649
ENSG00000177156	844.0424413183
ENSG00000177169	38.7601469124
ENSG00000177173	17.4717871748
ENSG00000177174	0.0000000000
ENSG00000177181	0.0000000000
ENSG00000177182	10.0031330556
ENSG00000177186	0.0000000000
ENSG00000177189	91.9406790809
ENSG00000177191	0.1929245834
ENSG00000079246	1596.6034856234
ENSG00000177192	119.8917426889
ENSG00000177197	2.2712940708
ENSG00000177200	39.5008732072
ENSG00000177201	0.0000000000
ENSG00000177202	0.0000000000
ENSG00000177212	0.0000000000
ENSG00000177214	0.0000000000
ENSG00000177225	147.7080879396
ENSG00000177233	0.0000000000
ENSG00000177234	0.0000000000
ENSG00000079257	57.4820926454
ENSG00000177236	40.1096897959
ENSG00000177238	0.3446330422
ENSG00000177239	129.2340501941
ENSG00000177242	44.1689266287
ENSG00000177243	0.0000000000
ENSG00000177246	3.7640390073
ENSG00000177257	0.0000000000
ENSG00000177261	0.0000000000
ENSG00000177272	0.0000000000
ENSG00000177275	0.0000000000
ENSG00000079263	1.6651663104
ENSG00000177283	3.1092775386
ENSG00000177287	0.2629896250
ENSG00000177291	0.4513837584
ENSG00000177294	0.0000000000
ENSG00000177300	0.0000000000
ENSG00000177301	0.0000000000
ENSG00000177302	180.0610680865
ENSG00000177303	67.0966433037
ENSG00000177306	0.0000000000
ENSG00000177311	56.7083197867
ENSG00000079277	103.4103472509
ENSG00000177324	0.0779606785
ENSG00000177329	0.0000000000
ENSG00000177335	0.7658036414
ENSG00000177337	11.3761564429
ENSG00000177338	0.0000000000
ENSG00000177340	0.2986344998
ENSG00000177350	0.2341757678
ENSG00000177352	179.8694365815
ENSG00000177354	0.0000000000
ENSG00000177359	1.2607922368
ENSG00000079308	8.4123920453
ENSG00000177363	0.1429132380
ENSG00000177369	3.5797829579
ENSG00000177370	280.5043102907
ENSG00000177374	3.1061837385
ENSG00000177380	9.7133075709
ENSG00000177383	155.6994864009
ENSG00000177398	0.0000000000
ENSG00000177400	0.0000000000
ENSG00000177406	8.6624214123
ENSG00000177409	9.6048025989
ENSG00000079313	128.6776427462
ENSG00000177410	1044.0223991456
ENSG00000177414	0.5165800496
ENSG00000177418	0.0000000000
ENSG00000177425	179.6017143353
ENSG00000177426	72.2294539136
ENSG00000177427	75.4712811279
ENSG00000177428	2.6447957624
ENSG00000177432	15.6095932709
ENSG00000177433	0.0000000000
ENSG00000177447	0.0000000000
ENSG00000079332	516.0991882196
ENSG00000177452	0.0000000000
ENSG00000177453	0.7814613856
ENSG00000177455	0.0000000000
ENSG00000177459	0.0000000000
ENSG00000177460	0.0000000000
ENSG00000177461	0.2431680651
ENSG00000177462	0.0000000000
ENSG00000177463	95.2408438045
ENSG00000177464	0.0000000000
ENSG00000177465	0.4433714659
ENSG00000079335	21.9978662627
ENSG00000177468	0.0000000000
ENSG00000177469	1656.4750472040
ENSG00000177476	0.0000000000
ENSG00000177479	414.9611945757
ENSG00000177483	1.1708142386
ENSG00000177485	51.9493746041
ENSG00000177489	0.0000000000
ENSG00000177494	1.1478810748
ENSG00000177504	0.0000000000
ENSG00000177508	26.4282713261
ENSG00000079337	7.4301222419
ENSG00000177511	0.0000000000
ENSG00000177519	0.9583491923
ENSG00000177529	0.0000000000
ENSG00000177535	0.0000000000
ENSG00000177542	303.4528799050
ENSG00000177548	44.1080726110
ENSG00000177551	0.0000000000
ENSG00000177553	0.3546797651
ENSG00000177556	1118.6303457014
ENSG00000177558	0.0000000000
ENSG00000006611	0.0000000000
ENSG00000079385	2.1092866192
ENSG00000177565	206.8875029428
ENSG00000177570	7.0551986945
ENSG00000177575	0.3475332962
ENSG00000177576	76.1362117373
ENSG00000177584	0.4428281185
ENSG00000177586	0.0000000000
ENSG00000177590	0.0000000000
ENSG00000177595	75.0677921365
ENSG00000177596	0.0000000000
ENSG00000177599	1.6000165812
ENSG00000079387	81.9228970456
ENSG00000177600	14018.2778273583
ENSG00000177602	168.7755341917
ENSG00000177606	268.2359629985
ENSG00000177613	122.5782865673
ENSG00000177614	0.0000000000
ENSG00000177622	0.0000000000
ENSG00000177627	0.0000000000
ENSG00000177628	668.8431273114
ENSG00000177640	0.0000000000
ENSG00000177646	184.8045116212
ENSG00000079393	2.7598845749
ENSG00000177663	63.1148652431
ENSG00000177664	0.0000000000
ENSG00000177665	0.8138462719
ENSG00000177666	593.1683153804
ENSG00000177669	0.0000000000
ENSG00000177672	0.0000000000
ENSG00000177673	0.0000000000
ENSG00000177674	148.4202510526
ENSG00000177675	71.0559902365
ENSG00000177679	4.1841566017
ENSG00000079432	121.3220352986
ENSG00000177683	27.9445170584
ENSG00000177684	0.0000000000
ENSG00000177685	27.0645071942
ENSG00000177688	106.4558523895
ENSG00000177689	0.2677948360
ENSG00000177692	2.6898263292
ENSG00000177693	0.0000000000
